HW,kernel,stride,Cin,Cout,FLOPs,latency
7,5,2,3,64,153600,0.063
7,5,2,3,128,307200,0.052
7,5,2,3,256,614400,0.331
7,5,2,3,512,1228800,0.309
7,5,2,3,1024,2457600,0.331
7,5,2,32,3,76800,0.09
7,5,2,32,32,819200,0.271
7,5,2,32,64,1638400,0.28
7,5,2,32,128,3276800,0.327
7,5,2,32,256,6553600,0.41
7,5,2,32,512,13107200,0.589
7,5,2,32,1024,26214400,1.66
7,5,2,64,3,153600,0.112
7,5,2,64,32,1638400,0.458
7,5,2,64,64,3276800,0.325
7,5,2,64,128,6553600,4.64
7,5,2,64,256,13107200,3.031
7,5,2,64,512,26214400,1.067
7,5,2,64,1024,52428800,1.788
7,5,2,128,3,307200,0.106
7,5,2,128,32,3276800,0.372
7,5,2,128,64,6553600,0.423
7,5,2,128,128,13107200,0.591
7,5,2,128,256,26214400,1.096
7,5,2,128,512,52428800,1.602
7,5,2,128,1024,104857600,2.722
7,5,2,256,3,614400,0.697
7,5,2,256,32,6553600,0.504
7,5,2,256,64,13107200,6.991
7,5,2,256,128,26214400,0.819
7,5,2,256,256,52428800,1.743
7,5,2,256,512,104857600,2.755
7,5,2,256,1024,209715200,4.774
7,5,2,512,3,1228800,0.432
7,5,2,512,32,13107200,1.284
7,5,2,512,64,26214400,0.929
7,5,2,512,128,52428800,1.713
7,5,2,512,256,104857600,2.731
7,5,2,512,512,209715200,4.64
7,5,2,512,1024,419430400,20.648
7,5,2,1024,3,2457600,0.705
7,5,2,1024,32,26214400,1.856
7,5,2,1024,64,52428800,1.639
7,5,2,1024,128,104857600,2.662
7,5,2,1024,256,209715200,5.279
7,5,2,1024,512,419430400,9.199
7,5,2,1024,1024,838860800,20.026
7,5,4,3,3,1800,0.053
7,5,4,3,32,19200,0.047
7,5,4,3,64,38400,0.054
7,5,4,3,128,76800,0.083
7,5,4,3,256,153600,0.056
7,5,4,3,512,307200,0.077
7,5,4,3,1024,614400,0.153
7,5,4,32,3,19200,0.056
7,5,4,32,32,204800,0.065
7,5,4,32,64,409600,0.077
7,5,4,32,128,819200,0.154
7,5,4,32,256,1638400,0.188
7,5,4,32,512,3276800,0.199
7,5,4,32,1024,6553600,0.343
7,5,4,64,3,38400,0.072
7,5,4,64,32,409600,0.089
7,5,4,64,64,819200,0.174
7,5,4,64,128,1638400,0.213
7,5,4,64,256,3276800,0.424
7,5,4,64,512,6553600,0.381
7,5,4,64,1024,13107200,0.558
7,5,4,128,3,76800,0.101
7,5,4,128,32,819200,0.319
7,5,4,128,64,1638400,0.296
7,5,4,128,128,3276800,0.364
7,5,4,128,256,6553600,0.457
7,5,4,128,512,13107200,0.614
7,5,4,128,1024,26214400,1.182
7,5,4,256,3,153600,0.103
7,5,4,256,32,1638400,0.384
7,5,4,256,64,3276800,0.405
7,5,4,256,128,6553600,0.466
7,5,4,256,256,13107200,0.687
7,5,4,256,512,26214400,1.124
7,5,4,256,1024,52428800,2.213
7,5,4,512,3,307200,0.149
7,5,4,512,32,3276800,0.446
7,5,4,512,64,6553600,0.496
7,5,4,512,128,13107200,0.633
7,5,4,512,256,26214400,1.125
7,5,4,512,512,52428800,1.932
7,5,4,512,1024,104857600,3.832
7,5,4,1024,3,614400,0.371
7,5,4,1024,32,6553600,0.659
7,5,4,1024,64,13107200,0.843
7,5,4,1024,128,26214400,1.571
7,5,4,1024,256,52428800,2.274
7,5,4,1024,512,104857600,3.468
7,5,4,1024,1024,209715200,6.843
7,7,1,3,3,43218,0.065
7,7,1,3,32,460992,0.064
7,7,1,3,64,921984,0.183
7,7,1,3,128,1843968,0.273
7,7,1,3,256,3687936,0.372
7,7,1,3,512,7375872,0.393
7,7,1,3,1024,14751744,0.555
7,7,1,32,3,460992,0.147
7,7,1,32,32,4917248,0.478
7,7,1,32,64,9834496,3.581
7,7,1,32,128,19668992,3.94
7,7,1,32,256,39337984,1.178
7,7,1,32,512,78675968,1.603
7,7,1,32,1024,157351936,2.513
7,7,1,64,3,921984,0.527
7,7,1,64,32,9834496,0.526
7,7,1,64,64,19668992,0.727
7,7,1,64,128,39337984,1.201
7,7,1,64,256,78675968,2.041
7,7,1,64,512,157351936,2.278
7,7,1,64,1024,314703872,4.528
7,7,1,128,3,1843968,8.343
7,7,1,128,32,19668992,0.844
7,7,1,128,64,39337984,1.106
7,7,1,128,128,78675968,1.803
7,7,1,128,256,157351936,2.465
7,7,1,128,512,314703872,4.256
7,7,1,128,1024,629407744,8.04
7,7,1,256,3,3687936,0.861
7,7,1,256,32,39337984,1.737
7,7,1,256,64,78675968,1.644
7,7,1,256,128,157351936,3.049
7,7,1,256,256,314703872,4.408
7,7,1,256,512,629407744,16.655
7,7,1,256,1024,1258815488,23.701
7,7,1,512,3,7375872,1.241
7,7,1,512,32,78675968,2.866
7,7,1,512,64,157351936,3.395
7,7,1,512,128,314703872,4.79
7,7,1,512,256,629407744,9.122
7,7,1,512,512,1258815488,29.949
7,7,1,512,1024,2517630976,59.351
7,7,1,1024,3,14751744,2.281
7,7,1,1024,32,157351936,5.09
7,7,1,1024,64,314703872,5.786
7,7,1,1024,128,629407744,10.039
7,7,1,1024,256,1258815488,31.109
7,7,1,1024,512,2517630976,58.028
7,7,1,1024,1024,5035261952,80.646
7,7,2,3,3,14112,0.035
7,7,2,3,32,150528,0.057
7,7,2,3,64,301056,0.049
7,7,2,3,128,602112,2.266
7,7,2,3,256,1204224,0.179
7,7,2,3,512,2408448,0.294
7,7,2,3,1024,4816896,0.501
7,7,2,32,3,150528,0.113
7,7,2,32,32,1605632,0.355
7,7,2,32,64,3211264,0.322
7,7,2,32,128,6422528,0.441
7,7,2,32,256,12845056,0.556
7,7,2,32,512,25690112,1.178
7,7,2,32,1024,51380224,1.689
7,7,2,64,3,301056,0.13
7,7,2,64,32,3211264,0.578
7,7,2,64,64,6422528,2.58
7,7,2,64,128,12845056,3.347
7,7,2,64,256,25690112,2.072
7,7,2,64,512,51380224,1.651
7,7,2,64,1024,102760448,3.287
7,7,2,128,3,602112,0.416
7,7,2,128,32,6422528,0.583
7,7,2,128,64,12845056,1.357
7,7,2,128,128,25690112,0.923
7,7,2,128,256,51380224,2.49
7,7,2,128,512,102760448,2.723
7,7,2,128,1024,205520896,4.797
7,7,2,256,3,1204224,4.111
7,7,2,256,32,12845056,2.7
7,7,2,256,64,25690112,0.905
7,7,2,256,128,51380224,1.807
7,7,2,256,256,102760448,3.08
7,7,2,256,512,205520896,6.59
7,7,2,256,1024,411041792,9.875
7,7,2,512,3,2408448,0.687
7,7,2,512,32,25690112,1.468
7,7,2,512,64,51380224,1.635
7,7,2,512,128,102760448,2.682
7,7,2,512,256,205520896,7.772
7,7,2,512,512,411041792,9.385
7,7,2,512,1024,822083584,17.598
7,7,2,1024,3,4816896,1.081
7,7,2,1024,32,51380224,2.707
7,7,2,1024,64,102760448,2.991
7,7,2,1024,128,205520896,4.753
7,7,2,1024,256,411041792,18.894
7,7,2,1024,512,822083584,29.504
7,7,2,1024,1024,1644167168,39.003
7,7,4,3,3,3528,0.073
7,7,4,3,32,37632,0.053
7,7,4,3,64,75264,0.049
7,7,4,3,128,150528,0.051
7,7,4,3,256,301056,0.066
7,7,4,3,512,602112,0.146
7,7,4,3,1024,1204224,0.178
7,7,4,32,3,37632,0.073
7,7,4,32,32,401408,0.11
7,7,4,32,64,802816,0.18
7,7,4,32,128,1605632,0.215
7,7,4,32,256,3211264,0.274
7,7,4,32,512,6422528,0.348
7,7,4,32,1024,12845056,0.57
7,7,4,64,3,75264,0.123
7,7,4,64,32,802816,0.315
7,7,4,64,64,1605632,0.342
7,7,4,64,128,3211264,0.354
7,7,4,64,256,6422528,0.438
7,7,4,64,512,12845056,0.642
7,7,4,64,1024,25690112,1.28
7,7,4,128,3,150528,0.126
7,7,4,128,32,1605632,0.598
7,7,4,128,64,3211264,0.391
7,7,4,128,128,6422528,0.478
7,7,4,128,256,12845056,0.64
7,7,4,128,512,25690112,1.171
7,7,4,128,1024,51380224,2.184
7,7,4,256,3,301056,0.147
7,7,4,256,32,3211264,0.478
7,7,4,256,64,6422528,0.501
7,7,4,256,128,12845056,0.649
7,7,4,256,256,25690112,1.167
7,7,4,256,512,51380224,2.017
7,7,4,256,1024,102760448,3.561
7,7,4,512,3,602112,0.415
7,7,4,512,32,6422528,0.633
7,7,4,512,64,12845056,0.767
7,7,4,512,128,25690112,1.07
7,7,4,512,256,51380224,1.92
7,7,4,512,512,102760448,3.417
7,7,4,512,1024,205520896,6.563
7,7,4,1024,3,1204224,0.517
7,7,4,1024,32,12845056,1.046
7,7,4,1024,64,25690112,1.365
7,7,4,1024,128,51380224,1.981
7,7,4,1024,256,102760448,3.49
7,7,4,1024,512,205520896,7.25
7,7,4,1024,1024,411041792,12.427
1,1,1,3,3,18,0.009
1,1,1,3,32,192,0.01
1,1,1,3,64,384,0.01
1,1,1,3,128,768,0.01
1,1,1,3,256,1536,0.01
1,1,1,3,512,3072,0.01
1,1,1,3,1024,6144,0.01
1,1,1,32,3,192,0.009
1,1,1,32,32,2048,0.01
1,1,1,32,64,4096,0.01
1,1,1,32,128,8192,0.011
1,1,1,32,256,16384,0.012
1,1,1,32,512,32768,0.014
1,1,1,32,1024,65536,0.018
1,1,1,64,3,384,0.009
1,1,1,64,32,4096,0.01
1,1,1,64,64,8192,0.01
1,1,1,64,128,16384,0.012
1,1,1,64,256,32768,0.014
1,1,1,64,512,65536,0.018
1,1,1,64,1024,131072,0.027
1,1,1,128,3,768,0.01
1,1,1,128,32,8192,0.01
1,1,1,128,64,16384,0.012
1,1,1,128,128,32768,0.014
1,1,1,128,256,65536,0.019
1,1,1,128,512,131072,0.028
1,1,1,128,1024,262144,0.045
1,1,1,256,3,1536,0.011
1,1,1,256,32,16384,0.012
1,1,1,256,64,32768,0.014
1,1,1,256,128,65536,0.019
1,1,1,256,256,131072,0.027
1,1,1,256,512,262144,0.045
1,1,1,256,1024,524288,0.079
1,1,1,512,3,3072,0.011
1,1,1,512,32,32768,0.015
1,1,1,512,64,65536,0.019
1,1,1,512,128,131072,0.027
1,1,1,512,256,262144,0.045
1,1,1,512,512,524288,0.08
1,1,1,512,1024,1048576,0.148
1,1,1,1024,3,6144,0.013
1,1,1,1024,32,65536,0.019
1,1,1,1024,64,131072,0.028
1,1,1,1024,128,262144,0.046
1,1,1,1024,256,524288,0.081
1,1,1,1024,512,1048576,0.146
1,1,1,1024,1024,2097152,0.205
112,1,1,3,6,451584,0.061
112,1,1,3,16,1204224,0.232
112,1,1,6,6,903168,0.173
112,1,1,6,16,2408448,0.275
112,1,1,16,6,2408448,0.222
112,1,1,16,16,6422528,0.563
112,1,1,32,6,4816896,0.34
112,1,1,32,16,12845056,0.563
112,1,1,64,6,9633792,0.587
112,1,1,64,16,25690112,1.079
112,1,1,128,6,19267584,0.7
112,1,1,128,16,51380224,2.037
112,1,1,256,6,38535168,1.162
112,1,1,256,16,102760448,2.186
112,1,1,512,6,77070336,2.308
112,1,1,512,16,205520896,4.036
112,1,1,1024,6,154140672,5.414
112,1,1,1024,16,411041792,11.192
112,1,2,3,6,112896,0.072
112,1,2,3,16,301056,0.069
112,1,2,6,6,225792,0.085
112,1,2,6,16,602112,0.366
112,1,2,16,6,602112,0.242
112,1,2,16,16,1605632,0.428
112,1,2,32,6,1204224,0.362
112,1,2,32,16,3211264,0.61
112,1,2,64,6,2408448,0.418
112,1,2,64,16,6422528,1.048
112,1,2,128,6,4816896,1.081
112,1,2,128,16,12845056,1.033
112,1,2,256,6,9633792,1.072
112,1,2,256,16,25690112,1.979
112,1,2,512,6,19267584,2.427
112,1,2,512,16,51380224,2.601
112,1,2,1024,6,38535168,3.581
112,1,2,1024,16,102760448,5.175
112,1,4,3,6,28224,0.042
112,1,4,3,16,75264,0.073
112,1,4,6,6,56448,0.053
112,1,4,6,16,150528,0.061
112,1,4,16,6,150528,0.073
112,1,4,16,16,401408,0.101
112,1,4,32,6,301056,0.096
112,1,4,32,16,802816,0.315
112,1,4,64,6,602112,1.2
112,1,4,64,16,1605632,0.776
112,1,4,128,6,1204224,0.396
112,1,4,128,16,3211264,0.601
112,1,4,256,6,2408448,0.574
112,1,4,256,16,6422528,1.006
112,1,4,512,6,4816896,1.112
112,1,4,512,16,12845056,1.461
112,1,4,1024,6,9633792,1.966
112,1,4,1024,16,25690112,2.744
112,3,1,3,6,4064256,0.579
112,3,1,3,16,10838016,0.705
112,3,1,6,6,8128512,0.577
112,3,1,6,16,21676032,0.837
112,3,1,16,6,21676032,1.158
112,3,1,16,16,57802752,2.206
112,3,1,32,6,43352064,2.069
112,3,1,32,16,115605504,4.276
112,3,1,64,6,86704128,4.314
112,3,1,64,16,231211008,6.811
112,3,1,128,6,173408256,8.222
112,3,1,128,16,462422016,12.78
112,3,1,256,6,346816512,18.169
112,3,1,256,16,924844032,33.897
112,3,1,512,6,693633024,44.376
112,3,1,512,16,1849688064,61.85
112,3,1,1024,6,1387266048,81.6
112,3,1,1024,16,3699376128,127.465
112,3,2,3,6,1016064,0.285
112,3,2,3,16,2709504,0.452
112,3,2,6,6,2032128,0.359
112,3,2,6,16,5419008,0.614
112,3,2,16,6,5419008,0.529
112,3,2,16,16,14450688,1.112
112,3,2,32,6,10838016,0.984
112,3,2,32,16,28901376,1.681
112,3,2,64,6,21676032,1.733
112,3,2,64,16,57802752,3.805
112,3,2,128,6,43352064,3.906
112,3,2,128,16,115605504,4.237
112,3,2,256,6,86704128,6.803
112,3,2,256,16,231211008,8.928
112,3,2,512,6,173408256,11.316
112,3,2,512,16,462422016,16.766
112,3,2,1024,6,346816512,24.906
112,3,2,1024,16,924844032,33.807
112,3,4,3,6,254016,0.081
112,3,4,3,16,677376,1.096
112,3,4,6,6,508032,0.125
112,3,4,6,16,1354752,0.392
112,3,4,16,6,1354752,0.277
112,3,4,16,16,3612672,0.642
112,3,4,32,6,2709504,0.405
112,3,4,32,16,7225344,0.893
112,3,4,64,6,5419008,0.586
112,3,4,64,16,14450688,1.111
112,3,4,128,6,10838016,1.209
112,3,4,128,16,28901376,1.585
112,3,4,256,6,21676032,1.875
112,3,4,256,16,57802752,3.649
112,3,4,512,6,43352064,3.277
112,3,4,512,16,115605504,5.109
112,3,4,1024,6,86704128,6.659
112,3,4,1024,16,231211008,7.894
112,5,1,3,6,11289600,0.651
112,5,1,3,16,30105600,1.71
112,5,1,6,6,22579200,1.071
112,5,1,6,16,60211200,1.76
112,5,1,16,6,60211200,2.617
112,5,1,16,16,160563200,4.101
112,5,1,32,6,120422400,5.564
112,5,1,32,16,321126400,9.346
112,5,1,64,6,240844800,12.269
112,5,1,64,16,642252800,17.742
112,5,1,128,6,481689600,27.297
112,5,1,128,16,1284505600,39.566
112,5,1,256,6,963379200,50.883
112,5,1,256,16,2569011200,80.388
112,5,1,512,6,1926758400,95.247
112,5,1,512,16,5138022400,134.302
112,5,1,1024,6,3853516800,183.728
112,5,1,1024,16,10276044800,262.892
112,5,2,3,6,2822400,0.383
112,5,2,3,16,7526400,0.75
112,5,2,6,6,5644800,0.774
112,5,2,6,16,15052800,0.961
112,5,2,16,6,15052800,1.107
112,5,2,16,16,40140800,1.865
112,5,2,32,6,30105600,2.287
112,5,2,32,16,80281600,3.309
112,5,2,64,6,60211200,4.631
112,5,2,64,16,160563200,6.678
112,5,2,128,6,120422400,9.116
112,5,2,128,16,321126400,11.351
112,5,2,256,6,240844800,16.755
112,5,2,256,16,642252800,23.719
112,5,2,512,6,481689600,33.197
112,5,2,512,16,1284505600,47.067
112,5,2,1024,6,963379200,64.32
112,5,2,1024,16,2569011200,98.594
112,5,4,3,6,705600,0.405
112,5,4,3,16,1881600,0.4
112,5,4,6,6,1411200,0.284
112,5,4,6,16,3763200,0.44
112,5,4,16,6,3763200,0.563
112,5,4,16,16,10035200,2.73
112,5,4,32,6,7526400,0.716
112,5,4,32,16,20070400,1.462
112,5,4,64,6,15052800,1.423
112,5,4,64,16,40140800,2.312
112,5,4,128,6,30105600,4.002
112,5,4,128,16,80281600,4.385
112,5,4,256,6,60211200,7.663
112,5,4,256,16,160563200,6.836
112,5,4,512,6,120422400,8.804
112,5,4,512,16,321126400,11.806
112,5,4,1024,6,240844800,18.559
112,5,4,1024,16,642252800,22.414
112,7,1,3,6,22127616,1.034
112,7,1,3,16,59006976,2.071
112,7,1,6,6,44255232,2.098
112,7,1,6,16,118013952,4.071
112,7,1,16,6,118013952,6.697
112,7,1,16,16,314703872,10.396
112,7,1,32,6,236027904,12.406
112,7,1,32,16,629407744,17.609
112,7,1,64,6,472055808,27.908
112,7,1,64,16,1258815488,44.132
112,7,1,128,6,944111616,52.184
112,7,1,128,16,2517630976,78.715
112,7,1,256,6,1888223232,107.825
112,7,1,256,16,5035261952,153.484
112,7,1,512,6,3776446464,189.644
112,7,1,512,16,10070523904,278.486
112,7,1,1024,6,7552892928,353.333
112,7,1,1024,16,20141047808,512.919
112,7,2,3,6,5531904,0.613
112,7,2,3,16,14751744,1.064
112,7,2,6,6,11063808,0.853
112,7,2,6,16,29503488,1.611
112,7,2,16,6,29503488,2.224
112,7,2,16,16,78675968,3.5
112,7,2,32,6,59006976,5.011
112,7,2,32,16,157351936,5.956
112,7,2,64,6,118013952,8.63
112,7,2,64,16,314703872,11.984
112,7,2,128,6,236027904,16.658
112,7,2,128,16,629407744,22.84
112,7,2,256,6,472055808,32.721
112,7,2,256,16,1258815488,46.416
112,7,2,512,6,944111616,64.014
112,7,2,512,16,2517630976,88.418
112,7,2,1024,6,1888223232,123.481
112,7,2,1024,16,5035261952,175.472
112,7,4,3,6,1382976,0.353
112,7,4,3,16,3687936,0.369
112,7,4,6,6,2765952,0.372
112,7,4,6,16,7375872,2.145
112,7,4,16,6,7375872,0.617
112,7,4,16,16,19668992,1.298
112,7,4,32,6,14751744,1.401
112,7,4,32,16,39337984,2.601
112,7,4,64,6,29503488,2.116
112,7,4,64,16,78675968,9.207
112,7,4,128,6,59006976,4.595
112,7,4,128,16,157351936,5.767
112,7,4,256,6,118013952,10.012
112,7,4,256,16,314703872,12.145
112,7,4,512,6,236027904,15.618
112,7,4,512,16,629407744,22.813
112,7,4,1024,6,472055808,43.613
112,7,4,1024,16,1258815488,63.431
112,9,1,3,6,36578304,1.684
112,9,1,3,16,97542144,3.115
112,9,1,6,6,73156608,3.577
112,9,1,6,16,195084288,6.054
112,9,1,16,6,195084288,12.053
112,9,1,16,16,520224768,15.408
112,9,1,32,6,390168576,19.752
112,9,1,32,16,1040449536,29.389
112,9,1,64,6,780337152,42.842
112,9,1,64,16,2080899072,58.792
112,9,1,128,6,1560674304,93.789
112,9,1,128,16,4161798144,127.716
112,9,1,256,6,3121348608,168.138
112,9,1,256,16,8323596288,253.819
112,9,1,512,6,6242697216,327.237
112,9,1,512,16,16647192576,449.776
112,9,1,1024,6,12485394432,581.932
112,9,1,1024,16,33294385152,841.259
112,9,2,3,6,9144576,0.772
112,9,2,3,16,24385536,1.509
112,9,2,6,6,18289152,1.309
112,9,2,6,16,48771072,2.052
112,9,2,16,6,48771072,3.712
112,9,2,16,16,130056192,4.724
112,9,2,32,6,97542144,7.101
112,9,2,32,16,260112384,9.795
112,9,2,64,6,195084288,13.406
112,9,2,64,16,520224768,18.724
112,9,2,128,6,390168576,25.089
112,9,2,128,16,1040449536,35.209
112,9,2,256,6,780337152,49.672
112,9,2,256,16,2080899072,70.886
112,9,2,512,6,1560674304,98.89
112,9,2,512,16,4161798144,140.37
112,9,2,1024,6,3121348608,195.55
112,9,2,1024,16,8323596288,279.381
112,9,4,3,6,2286144,0.329
112,9,4,3,16,6096384,0.821
112,9,4,6,6,4572288,0.459
112,9,4,6,16,12192768,1.074
112,9,4,16,6,12192768,1.039
112,9,4,16,16,32514048,1.326
112,9,4,32,6,24385536,1.534
112,9,4,32,16,65028096,2.514
112,9,4,64,6,48771072,2.973
112,9,4,64,16,130056192,4.372
112,9,4,128,6,97542144,5.941
112,9,4,128,16,260112384,7.931
112,9,4,256,6,195084288,10.499
112,9,4,256,16,520224768,15.125
112,9,4,512,6,390168576,20.119
112,9,4,512,16,1040449536,28.617
112,9,4,1024,6,780337152,42.795
112,9,4,1024,16,2080899072,55.844
56,1,1,3,6,112896,0.014
56,1,1,3,16,301056,0.058
56,1,1,6,6,225792,0.016
56,1,1,6,16,602112,0.225
56,1,1,16,6,602112,0.212
56,1,1,16,16,1605632,0.39
56,1,1,32,6,1204224,0.25
56,1,1,32,16,3211264,0.248
56,1,1,64,6,2408448,0.172
56,1,1,64,16,6422528,0.477
56,1,1,128,6,4816896,0.322
56,1,1,128,16,12845056,0.668
56,1,1,256,6,9633792,0.53
56,1,1,256,16,25690112,1.041
56,1,1,512,6,19267584,0.826
56,1,1,512,16,51380224,1.768
56,1,1,1024,6,38535168,1.855
56,1,1,1024,16,102760448,2.871
56,1,2,3,6,28224,0.05
56,1,2,3,16,75264,0.052
56,1,2,6,6,56448,0.05
56,1,2,6,16,150528,0.052
56,1,2,16,6,150528,0.074
56,1,2,16,16,401408,0.078
56,1,2,32,6,301056,0.101
56,1,2,32,16,802816,0.368
56,1,2,64,6,602112,0.227
56,1,2,64,16,1605632,0.508
56,1,2,128,6,1204224,0.325
56,1,2,128,16,3211264,0.625
56,1,2,256,6,2408448,0.43
56,1,2,256,16,6422528,0.854
56,1,2,512,6,4816896,0.595
56,1,2,512,16,12845056,0.967
56,1,2,1024,6,9633792,1.256
56,1,2,1024,16,25690112,1.698
56,1,4,3,6,7056,0.032
56,1,4,3,16,18816,0.051
56,1,4,6,6,14112,0.049
56,1,4,6,16,37632,0.036
56,1,4,16,6,37632,0.051
56,1,4,16,16,100352,0.052
56,1,4,32,6,75264,0.059
56,1,4,32,16,200704,0.064
56,1,4,64,6,150528,0.077
56,1,4,64,16,401408,0.086
56,1,4,128,6,301056,0.104
56,1,4,128,16,802816,0.287
56,1,4,256,6,602112,0.706
56,1,4,256,16,1605632,0.875
56,1,4,512,6,1204224,0.453
56,1,4,512,16,3211264,0.548
56,1,4,1024,6,2408448,0.633
56,1,4,1024,16,6422528,1.183
56,3,1,3,6,1016064,0.243
56,3,1,3,16,2709504,0.332
56,3,1,6,6,2032128,0.265
56,3,1,6,16,5419008,0.453
56,3,1,16,6,5419008,0.689
56,3,1,16,16,14450688,0.932
56,3,1,32,6,10838016,0.655
56,3,1,32,16,28901376,1.264
56,3,1,64,6,21676032,1.241
56,3,1,64,16,57802752,2.04
56,3,1,128,6,43352064,2.371
56,3,1,128,16,115605504,3.082
56,3,1,256,6,86704128,4.893
56,3,1,256,16,231211008,7.46
56,3,1,512,6,173408256,8.937
56,3,1,512,16,462422016,13.429
56,3,1,1024,6,346816512,16.65
56,3,1,1024,16,924844032,26.096
56,3,2,3,6,254016,0.087
56,3,2,3,16,677376,0.275
56,3,2,6,6,508032,0.115
56,3,2,6,16,1354752,0.273
56,3,2,16,6,1354752,0.277
56,3,2,16,16,3612672,0.888
56,3,2,32,6,2709504,0.366
56,3,2,32,16,7225344,0.959
56,3,2,64,6,5419008,0.587
56,3,2,64,16,14450688,0.807
56,3,2,128,6,10838016,1.025
56,3,2,128,16,28901376,1.361
56,3,2,256,6,21676032,1.6
56,3,2,256,16,57802752,2.305
56,3,2,512,6,43352064,3.196
56,3,2,512,16,115605504,5.075
56,3,2,1024,6,86704128,4.866
56,3,2,1024,16,231211008,6.722
56,3,4,3,6,63504,0.048
56,3,4,3,16,169344,0.051
56,3,4,6,6,127008,0.065
56,3,4,6,16,338688,0.062
56,3,4,16,6,338688,0.083
56,3,4,16,16,903168,0.465
56,3,4,32,6,677376,0.284
56,3,4,32,16,1806336,0.524
56,3,4,64,6,1354752,0.341
56,3,4,64,16,3612672,0.334
56,3,4,128,6,2709504,0.446
56,3,4,128,16,7225344,0.983
56,3,4,256,6,5419008,0.884
56,3,4,256,16,14450688,2.814
56,3,4,512,6,10838016,1.524
56,3,4,512,16,28901376,2.634
56,3,4,1024,6,21676032,1.893
56,3,4,1024,16,57802752,3.399
56,5,1,3,6,2822400,0.314
56,5,1,3,16,7526400,0.659
56,5,1,6,6,5644800,0.439
56,5,1,6,16,15052800,1.375
56,5,1,16,6,15052800,0.814
56,5,1,16,16,40140800,1.734
56,5,1,32,6,30105600,1.766
56,5,1,32,16,80281600,3.029
56,5,1,64,6,60211200,3.388
56,5,1,64,16,160563200,5.421
56,5,1,128,6,120422400,6.531
56,5,1,128,16,321126400,9.943
56,5,1,256,6,240844800,11.931
56,5,1,256,16,642252800,20.118
56,5,1,512,6,481689600,26.518
56,5,1,512,16,1284505600,41.263
56,5,1,1024,6,963379200,55.941
56,5,1,1024,16,2569011200,82.423
56,5,2,3,6,705600,0.522
56,5,2,3,16,1881600,1.14
56,5,2,6,6,1411200,0.256
56,5,2,6,16,3763200,1.509
56,5,2,16,6,3763200,0.362
56,5,2,16,16,10035200,2.004
56,5,2,32,6,7526400,0.65
56,5,2,32,16,20070400,1.77
56,5,2,64,6,15052800,1.979
56,5,2,64,16,40140800,2.733
56,5,2,128,6,30105600,3.042
56,5,2,128,16,80281600,3.455
56,5,2,256,6,60211200,4.979
56,5,2,256,16,160563200,7.306
56,5,2,512,6,120422400,7.919
56,5,2,512,16,321126400,10.329
56,5,2,1024,6,240844800,17.133
56,5,2,1024,16,642252800,19.074
56,5,4,3,6,176400,0.067
56,5,4,3,16,470400,0.069
56,5,4,6,6,352800,0.083
56,5,4,6,16,940800,1.861
56,5,4,16,6,940800,0.449
56,5,4,16,16,2508800,2.538
56,5,4,32,6,1881600,0.278
56,5,4,32,16,5017600,2.001
56,5,4,64,6,3763200,1.682
56,5,4,64,16,10035200,1.65
56,5,4,128,6,7526400,0.696
56,5,4,128,16,20070400,2.793
56,5,4,256,6,15052800,1.65
56,5,4,256,16,40140800,3.165
56,5,4,512,6,30105600,2.263
56,5,4,512,16,80281600,4.995
56,5,4,1024,6,60211200,4.115
56,5,4,1024,16,160563200,5.946
56,7,1,3,6,5531904,0.603
56,7,1,3,16,14751744,1.284
56,7,1,6,6,11063808,0.704
56,7,1,6,16,29503488,1.355
56,7,1,16,6,29503488,1.754
56,7,1,16,16,78675968,2.816
56,7,1,32,6,59006976,3.221
56,7,1,32,16,157351936,4.812
56,7,1,64,6,118013952,6.498
56,7,1,64,16,314703872,9.512
56,7,1,128,6,236027904,12.298
56,7,1,128,16,629407744,18.051
56,7,1,256,6,472055808,25.947
56,7,1,256,16,1258815488,38.452
56,7,1,512,6,944111616,46.207
56,7,1,512,16,2517630976,71.95
56,7,1,1024,6,1888223232,89.059
56,7,1,1024,16,5035261952,138.536
56,7,2,3,6,1382976,0.457
56,7,2,3,16,3687936,0.616
56,7,2,6,6,2765952,0.368
56,7,2,6,16,7375872,0.969
56,7,2,16,6,7375872,0.614
56,7,2,16,16,19668992,1.109
56,7,2,32,6,14751744,1.007
56,7,2,32,16,39337984,2.239
56,7,2,64,6,29503488,1.866
56,7,2,64,16,78675968,3.024
56,7,2,128,6,59006976,3.517
56,7,2,128,16,157351936,5.347
56,7,2,256,6,118013952,6.805
56,7,2,256,16,314703872,9.563
56,7,2,512,6,236027904,12.455
56,7,2,512,16,629407744,16.602
56,7,2,1024,6,472055808,27.097
56,7,2,1024,16,1258815488,34.207
56,7,4,3,6,345744,0.091
56,7,4,3,16,921984,0.244
56,7,4,6,6,691488,0.286
56,7,4,6,16,1843968,0.47
56,7,4,16,6,1843968,0.34
56,7,4,16,16,4917248,0.403
56,7,4,32,6,3687936,0.529
56,7,4,32,16,9834496,1.949
56,7,4,64,6,7375872,0.628
56,7,4,64,16,19668992,2.883
56,7,4,128,6,14751744,1.603
56,7,4,128,16,39337984,3.171
56,7,4,256,6,29503488,2.191
56,7,4,256,16,78675968,3.571
56,7,4,512,6,59006976,4.549
