in_features,out_features,FLOPs,latency
5560,1960,21793240,3.005
5560,2110,23461090,3.219
5560,2260,25128940,4.537
5560,2410,26796790,3.848
5560,2560,28464640,4.267
5560,2710,30132490,4.381
5560,2860,31800340,4.542
5560,3010,33468190,4.708
5560,3160,35136040,4.965
5560,3310,36803890,5.3
5560,3460,38471740,5.574
5560,3610,40139590,6.016
5560,3760,41807440,6.188
5560,3910,43475290,6.449
5560,4060,45143140,6.925
5560,4210,46810990,6.139
5560,4360,48478840,6.318
5560,4510,50146690,6.579
5560,4660,51814540,6.667
5560,4810,53482390,7.407
5560,4960,55150240,8.237
5560,5110,56818090,8.361
5560,5260,58485940,8.435
5560,5410,60153790,9.104
5560,5560,61821640,8.568
5560,5710,63489490,9.411
5560,5860,65157340,8.97
5560,6010,66825190,9.258
5560,6160,68493040,9.385
5560,6310,70160890,9.838
5560,6460,71828740,10.146
5560,6610,73496590,10.186
5560,6760,75164440,11.989
5560,6910,76832290,11.43
5560,7060,78500140,11.328
5560,7210,80167990,12.594
5560,7360,81835840,12.121
5560,7510,83503690,12.964
5560,7660,85171540,12.316
5560,7810,86839390,12.742
5560,7960,88507240,13.393
5560,8110,90175090,13.902
5710,10,114190,0.029
5710,160,1827040,0.28
5710,310,3539890,0.435
5710,460,5252740,0.549
5710,610,6965590,0.974
5710,760,8678440,1.266
5710,910,10391290,1.71
5710,1060,12104140,2.072
5710,1210,13816990,2.463
5710,1360,15529840,2.642
5710,1510,17242690,2.901
5710,1660,18955540,3.26
5710,1810,20668390,3.613
5710,1960,22381240,3.819
5710,2110,24094090,4.293
5710,2260,25806940,4.682
5710,2410,27519790,5.256
5710,2560,29232640,5.698
5710,2710,30945490,5.643
5710,2860,32658340,6.026
5710,3010,34371190,6.502
5710,3160,36084040,6.771
5710,3310,37796890,6.978
5710,3460,39509740,7.233
5710,3610,41222590,7.557
5710,3760,42935440,7.788
5710,3910,44648290,8.299
5710,4060,46361140,8.6
5710,4210,48073990,8.204
5710,4360,49786840,8.315
5710,4510,51499690,8.801
5710,4660,53212540,9.096
5710,4810,54925390,9.69
5710,4960,56638240,10.126
5710,5110,58351090,10.077
5710,5260,60063940,10.185
5710,5410,61776790,10.392
5710,5560,63489640,10.812
5710,5710,65202490,10.831
5710,5860,66915340,11.563
5710,6010,68628190,12.275
5710,6160,70341040,12.326
5710,6310,72053890,12.861
5710,6460,73766740,13.294
5710,6610,75479590,14.153
5710,6760,77192440,13.768
5710,6910,78905290,14.308
5710,7060,80618140,14.396
5710,7210,82330990,14.771
5710,7360,84043840,14.936
5710,7510,85756690,14.739
5710,7660,87469540,16.469
5710,7810,89182390,15.354
5710,7960,90895240,16.147
5710,8110,92608090,17.402
5860,10,117190,0.029
5860,160,1875040,0.295
5860,310,3632890,0.441
5860,460,5390740,0.709
5860,610,7148590,0.915
5860,760,8906440,1.285
5860,910,10664290,1.813
5860,1060,12422140,2.059
5860,1210,14179990,2.478
5860,1360,15937840,2.893
5860,1510,17695690,2.93
5860,1660,19453540,3.208
5860,1810,21211390,3.629
5860,1960,22969240,3.939
5860,2110,24727090,4.219
5860,2260,26484940,4.393
5860,2410,28242790,4.884
5860,2560,30000640,5.333
5860,2710,31758490,5.74
5860,2860,33516340,5.901
5860,3010,35274190,6.214
5860,3160,37032040,6.562
5860,3310,38789890,7.047
5860,3460,40547740,7.393
5860,3610,42305590,8.039
5860,3760,44063440,8.226
5860,3910,45821290,8.587
5860,4060,47579140,8.852
5860,4210,49336990,8.142
5860,4360,51094840,8.473
5860,4510,52852690,8.782
5860,4660,54610540,9.094
5860,4810,56368390,10.052
5860,4960,58126240,10.313
5860,5110,59884090,10.796
5860,5260,61641940,11.415
5860,5410,63399790,11.131
5860,5560,65157640,11.739
5860,5710,66915490,11.813
5860,5860,68673340,12.01
5860,6010,70431190,12.078
5860,6160,72189040,12.311
5860,6310,73946890,12.881
5860,6460,75704740,12.876
5860,6610,77462590,13.949
5860,6760,79220440,14.232
5860,6910,80978290,14.82
5860,7060,82736140,15.358
5860,7210,84493990,15.258
5860,7360,86251840,15.003
5860,7510,88009690,15.266
5860,7660,89767540,15.829
5860,7810,91525390,16.123
5860,7960,93283240,16.584
5860,8110,95041090,18.327
6010,10,120190,0.03
6010,160,1923040,0.241
6010,310,3725890,0.458
6010,460,5528740,0.59
6010,610,7331590,0.951
6010,760,9134440,1.303
6010,910,10937290,1.748
6010,1060,12740140,2.074
6010,1210,14542990,3.05
6010,1360,16345840,2.81
6010,1510,18148690,2.986
6010,1660,19951540,3.247
6010,1810,21754390,3.65
6010,1960,23557240,3.977
6010,2110,25360090,4.235
6010,2260,27162940,4.475
6010,2410,28965790,4.773
6010,2560,30768640,5.184
6010,2710,32571490,5.59
6010,2860,34374340,5.947
6010,3010,36177190,6.343
6010,3160,37980040,6.651
6010,3310,39782890,7.034
6010,3460,41585740,7.703
6010,3610,43388590,7.964
6010,3760,45191440,8.428
6010,3910,46994290,8.881
6010,4060,48797140,9.045
6010,4210,50599990,8.327
6010,4360,52402840,8.661
6010,4510,54205690,9.017
6010,4660,56008540,9.316
6010,4810,57811390,9.905
6010,4960,59614240,9.78
6010,5110,61417090,10.279
6010,5260,63219940,10.793
6010,5410,65022790,10.817
6010,5560,66825640,11.216
6010,5710,68628490,11.785
6010,5860,70431340,13.404
6010,6010,72234190,11.833
6010,6160,74037040,13.792
6010,6310,75839890,12.868
6010,6460,77642740,13.384
6010,6610,79445590,13.68
6010,6760,81248440,14.13
6010,6910,83051290,14.299
6010,7060,84854140,15.093
6010,7210,86656990,14.941
6010,7360,88459840,14.885
6010,7510,90262690,15.938
6010,7660,92065540,15.782
6010,7810,93868390,16.496
6010,7960,95671240,17.819
6010,8110,97474090,16.892
6160,10,123190,0.03
6160,160,1971040,0.275
6160,310,3818890,0.454
6160,460,5666740,0.523
6160,610,7514590,0.929
6160,760,9362440,1.109
6160,910,11210290,1.245
6160,1060,13058140,1.582
6160,1210,14905990,1.849
6160,1360,16753840,1.944
6160,1510,18601690,2.343
6160,1660,20449540,2.402
6160,1810,22297390,2.603
6160,1960,24145240,2.842
6160,2110,25993090,3.232
6160,2260,27840940,3.277
6160,2410,29688790,3.618
6160,2560,31536640,3.9
6160,2710,33384490,4.197
6160,2860,35232340,4.696
6160,3010,37080190,4.923
6160,3160,38928040,4.871
6160,3310,40775890,5.161
6160,3460,42623740,5.688
6160,3610,44471590,5.921
6160,3760,46319440,6.152
6160,3910,48167290,6.336
6160,4060,50015140,6.876
6160,4210,51862990,5.918
6160,4360,53710840,6.115
6160,4510,55558690,6.307
6160,4660,57406540,6.713
6160,4810,59254390,7.112
6160,4960,61102240,7.139
6160,5110,62950090,7.278
6160,5260,64797940,7.66
6160,5410,66645790,7.851
6160,5560,68493640,8.186
6160,5710,70341490,8.618
6160,5860,72189340,8.713
6160,6010,74037190,8.978
6160,6160,75885040,9.303
6160,6310,77732890,9.645
6160,6460,79580740,9.999
6160,6610,81428590,10.362
6160,6760,83276440,10.28
6160,6910,85124290,10.804
6160,7060,86972140,11.554
6160,7210,88819990,12.434
6160,7360,90667840,11.811
6160,7510,92515690,13.117
6160,7660,94363540,12.876
6160,7810,96211390,14.144
6160,7960,98059240,13.082
6160,8110,99907090,13.316
6310,10,126190,0.031
6310,160,2019040,0.283
6310,310,3911890,0.541
6310,460,5804740,0.692
6310,610,7697590,1.143
6310,760,9590440,1.582
6310,910,11483290,2.182
6310,1060,13376140,2.591
6310,1210,15268990,2.925
6310,1360,17161840,3.317
6310,1510,19054690,3.655
6310,1660,20947540,4.308
6310,1810,22840390,4.518
6310,1960,24733240,4.839
6310,2110,26626090,5.287
6310,2260,28518940,5.402
6310,2410,30411790,5.783
6310,2560,32304640,6.333
6310,2710,34197490,6.607
6310,2860,36090340,7.443
6310,3010,37983190,7.74
6310,3160,39876040,8.807
6310,3310,41768890,8.722
6310,3460,43661740,9.026
6310,3610,45554590,9.553
6310,3760,47447440,10.303
6310,3910,49340290,10.458
6310,4060,51233140,10.769
6310,4210,53125990,10.077
6310,4360,55018840,10.491
6310,4510,56911690,10.735
6310,4660,58804540,11.794
6310,4810,60697390,11.48
6310,4960,62590240,12.459
6310,5110,64483090,13.533
6310,5260,66375940,12.948
6310,5410,68268790,13.365
6310,5560,70161640,13.775
6310,5710,72054490,14.541
6310,5860,73947340,14.522
6310,6010,75840190,14.718
6310,6160,77733040,18.596
6310,6310,79625890,17.53
6310,6460,81518740,15.401
6310,6610,83411590,17.037
6310,6760,85304440,33.405
6310,6910,87197290,22.922
6310,7060,89090140,23.193
6310,7210,90982990,19.305
6310,7360,92875840,20.09
6310,7510,94768690,19.751
6310,7660,96661540,20.685
6310,7810,98554390,21.349
6310,7960,100447240,20.785
6310,8110,102340090,20.693
6460,10,129190,0.031
6460,160,2067040,0.3
6460,310,4004890,0.532
6460,460,5942740,0.63
6460,610,7880590,1.105
6460,760,9818440,1.527
6460,910,11756290,2.011
6460,1060,13694140,2.33
6460,1210,15631990,2.653
6460,1360,17569840,3.013
6460,1510,19507690,3.418
6460,1660,21445540,3.807
6460,1810,23383390,4.133
6460,1960,25321240,4.655
6460,2110,27259090,4.667
6460,2260,29196940,5.228
6460,2410,31134790,5.554
6460,2560,33072640,5.824
6460,2710,35010490,6.196
6460,2860,36948340,6.466
6460,3010,38886190,6.866
6460,3160,40824040,7.424
6460,3310,42761890,7.783
6460,3460,44699740,8.57
6460,3610,46637590,8.839
6460,3760,48575440,9.87
6460,3910,50513290,9.724
6460,4060,52451140,10.066
6460,4210,54388990,9.278
6460,4360,56326840,9.738
6460,4510,58264690,10.054
6460,4660,60202540,10.078
6460,4810,62140390,10.416
6460,4960,64078240,10.987
6460,5110,66016090,11.351
6460,5260,67953940,11.484
6460,5410,69891790,12.177
6460,5560,71829640,12.75
6460,5710,73767490,13.455
6460,5860,75705340,13.176
6460,6010,77643190,13.431
6460,6160,79581040,13.798
6460,6310,81518890,14.166
6460,6460,83456740,14.541
6460,6610,85394590,15.186
6460,6760,87332440,16.975
6460,6910,89270290,16.73
6460,7060,91208140,16.052
6460,7210,93145990,17.057
6460,7360,95083840,16.689
6460,7510,97021690,17.206
6460,7660,98959540,18.006
6460,7810,100897390,18.466
6460,7960,102835240,19.411
6460,8110,104773090,19.995
6610,10,132190,0.032
6610,160,2115040,0.274
6610,310,4097890,0.547
6610,460,6080740,0.792
6610,610,8063590,1.007
6610,760,10046440,1.594
6610,910,12029290,2.434
6610,1060,14012140,2.607
6610,1210,15994990,2.973
6610,1360,17977840,4.822
6610,1510,19960690,3.675
6610,1660,21943540,4.131
6610,1810,23926390,4.656
6610,1960,25909240,4.738
6610,2110,27892090,5.273
6610,2260,29874940,5.667
6610,2410,31857790,5.758
6610,2560,33840640,6.17
6610,2710,35823490,6.499
6610,2860,37806340,6.883
6610,3010,39789190,7.365
6610,3160,41772040,8.194
6610,3310,43754890,8.588
6610,3460,45737740,9.319
6610,3610,47720590,9.502
6610,3760,49703440,9.805
6610,3910,51686290,10.097
6610,4060,53669140,10.821
6610,4210,55651990,9.545
6610,4360,57634840,10.088
6610,4510,59617690,10.412
6610,4660,61600540,10.699
6610,4810,63583390,11.255
6610,4960,65566240,11.786
6610,5110,67549090,11.982
6610,5260,69531940,12.706
6610,5410,71514790,14.574
6610,5560,73497640,13.299
6610,5710,75480490,13.442
6610,5860,77463340,13.784
6610,6010,79446190,14.334
6610,6160,81429040,14.418
6610,6310,83411890,14.973
6610,6460,85394740,15.907
6610,6610,87377590,16.771
6610,6760,89360440,16.393
6610,6910,91343290,16.731
6610,7060,93326140,16.769
6610,7210,95308990,17.033
6610,7360,97291840,18.249
6610,7510,99274690,17.953
6610,7660,101257540,19.43
6610,7810,103240390,19.405
6610,7960,105223240,19.539
6610,8110,107206090,20.444
6760,10,135190,0.033
6760,160,2163040,0.318
6760,310,4190890,0.478
6760,460,6218740,0.635
6760,610,8246590,1.246
6760,760,10274440,1.262
6760,910,12302290,1.607
6760,1060,14330140,1.89
6760,1210,16357990,2.163
6760,1360,18385840,2.419
6760,1510,20413690,2.712
6760,1660,22441540,2.998
6760,1810,24469390,3.276
6760,1960,26497240,3.539
6760,2110,28525090,3.874
6760,2260,30552940,4.203
6760,2410,32580790,4.401
6760,2560,34608640,4.644
6760,2710,36636490,5.249
6760,2860,38664340,5.656
6760,3010,40692190,5.788
6760,3160,42720040,6.271
6760,3310,44747890,6.509
6760,3460,46775740,6.958
6760,3610,48803590,7.213
6760,3760,50831440,7.529
6760,3910,52859290,8.065
6760,4060,54887140,8.402
6760,4210,56914990,7.477
6760,4360,58942840,7.643
6760,4510,60970690,7.826
6760,4660,62998540,8.177
6760,4810,65026390,8.785
6760,4960,67054240,9.049
6760,5110,69082090,9.052
6760,5260,71109940,9.486
6760,5410,73137790,10.176
6760,5560,75165640,10.456
6760,5710,77193490,10.63
6760,5860,79221340,10.843
6760,6010,81249190,11.239
6760,6160,83277040,11.939
6760,6310,85304890,12.548
6760,6460,87332740,12.447
6760,6610,89360590,13.353
6760,6760,91388440,12.868
6760,6910,93416290,14.956
6760,7060,95444140,15.101
6760,7210,97471990,13.927
6760,7360,99499840,15.483
6760,7510,101527690,15.524
6760,7660,103555540,15.687
6760,7810,105583390,16.797
6760,7960,107611240,17.03
6760,8110,109639090,16.801
6910,10,138190,0.033
6910,160,2211040,0.388
6910,310,4283890,0.876
6910,460,6356740,0.907
6910,610,8429590,1.335
6910,760,10502440,2.015
6910,910,12575290,2.619
6910,1060,14648140,3.247
6910,1210,16720990,3.717
6910,1360,18793840,3.856
6910,1510,20866690,4.481
6910,1660,22939540,5.344
6910,1810,25012390,5.472
6910,1960,27085240,5.712
6910,2110,29158090,6.273
6910,2260,31230940,6.843
6910,2410,33303790,7.215
6910,2560,35376640,8.189
6910,2710,37449490,8.25
6910,2860,39522340,8.92
6910,3010,41595190,9.287
6910,3160,43668040,9.657
6910,3310,45740890,10.393
6910,3460,47813740,10.954
6910,3610,49886590,12.371
6910,3760,51959440,11.352
6910,3910,54032290,12.38
6910,4060,56105140,12.781
6910,4210,58177990,12.617
6910,4360,60250840,13.107
6910,4510,62323690,12.871
6910,4660,64396540,13.384
6910,4810,66469390,14.838
6910,4960,68542240,13.863
6910,5110,70615090,14.294
6910,5260,72687940,15.255
6910,5410,74760790,15.539
6910,5560,76833640,16.405
6910,5710,78906490,16.784
6910,5860,80979340,17.388
6910,6010,83052190,17.454
6910,6160,85125040,17.764
6910,6310,87197890,19.301
6910,6460,89270740,18.339
6910,6610,91343590,18.314
6910,6760,93416440,21.136
6910,6910,95489290,21.312
6910,7060,97562140,23.116
6910,7210,99634990,22.146
6910,7360,101707840,22.431
6910,7510,103780690,22.183
6910,7660,105853540,22.428
6910,7810,107926390,24.164
6910,7960,109999240,22.816
6910,8110,112072090,25.995
7060,10,141190,0.034
7060,160,2259040,0.308
7060,310,4376890,0.588
7060,460,6494740,0.848
7060,610,8612590,1.689
7060,760,10730440,1.656
7060,910,12848290,2.177
7060,1060,14966140,2.611
7060,1210,17083990,2.928
7060,1360,19201840,3.263
7060,1510,21319690,3.575
7060,1660,23437540,3.971
7060,1810,25555390,4.358
7060,1960,27673240,4.716
7060,2110,29791090,5.312
7060,2260,31908940,5.374
7060,2410,34026790,5.661
7060,2560,36144640,6.223
7060,2710,38262490,6.683
7060,2860,40380340,6.994
7060,3010,42498190,7.627
7060,3160,44616040,7.898
7060,3310,46733890,8.651
7060,3460,48851740,8.959
7060,3610,50969590,9.533
7060,3760,53087440,10.164
7060,3910,55205290,10.522
7060,4060,57323140,11.045
7060,4210,59440990,9.693
7060,4360,61558840,10.19
7060,4510,63676690,10.516
7060,4660,65794540,11.319
7060,4810,67912390,11.861
7060,4960,70030240,12.16
7060,5110,72148090,11.875
7060,5260,74265940,12.188
7060,5410,76383790,15.118
7060,5560,78501640,13.482
7060,5710,80619490,13.753
7060,5860,82737340,14.171
7060,6010,84855190,14.407
7060,6160,86973040,14.607
7060,6310,89090890,15.345
7060,6460,91208740,16.857
7060,6610,93326590,16.873
7060,6760,95444440,17.027
7060,6910,97562290,19.095
7060,7060,99680140,17.987
7060,7210,101797990,17.915
7060,7360,103915840,19.907
7060,7510,106033690,18.669
7060,7660,108151540,18.92
7060,7810,110269390,20.171
7060,7960,112387240,22.09
7060,8110,114505090,22.408
7210,10,144190,0.034
7210,160,2307040,0.277
7210,310,4469890,0.852
7210,460,6632740,1.362
7210,610,8795590,3.417
7210,760,10958440,1.955
7210,910,13121290,2.673
7210,1060,15284140,3.233
7210,1210,17446990,3.598
7210,1360,19609840,4.005
7210,1510,21772690,4.541
7210,1660,23935540,4.969
7210,1810,26098390,5.416
7210,1960,28261240,5.926
7210,2110,30424090,6.378
7210,2260,32586940,6.676
7210,2410,34749790,7.18
7210,2560,36912640,7.982
7210,2710,39075490,8.285
7210,2860,41238340,8.949
7210,3010,43401190,9.382
7210,3160,45564040,10.048
7210,3310,47726890,10.469
7210,3460,49889740,10.946
7210,3610,52052590,12.248
7210,3760,54215440,11.86
7210,3910,56378290,12.314
7210,4060,58541140,12.287
7210,4210,60703990,14.298
7210,4360,62866840,12.473
7210,4510,65029690,12.582
7210,4660,67192540,13.189
7210,4810,69355390,15.342
7210,4960,71518240,14.25
7210,5110,73681090,14.52
7210,5260,75843940,14.865
7210,5410,78006790,16.884
7210,5560,80169640,15.402
7210,5710,82332490,16.742
7210,5860,84495340,17.762
7210,6010,86658190,19.17
7210,6160,88821040,17.886
7210,6310,90983890,19.493
7210,6460,93146740,18.678
7210,6610,95309590,19.055
7210,6760,97472440,21.386
7210,6910,99635290,19.981
7210,7060,101798140,21.242
7210,7210,103960990,22.097
7210,7360,106123840,22.98
7210,7510,108286690,24.656
7210,7660,110449540,23.229
7210,7810,112612390,24.704
7210,7960,114775240,23.731
7210,8110,116938090,24.803
7360,10,147190,0.035
7360,160,2355040,0.271
7360,310,4562890,0.462
7360,460,6770740,0.601
7360,610,8978590,0.812
7360,760,11186440,1.175
7360,910,13394290,1.629
7360,1060,15602140,1.518
7360,1210,17809990,1.851
7360,1360,20017840,1.994
7360,1510,22225690,2.213
7360,1660,24433540,2.571
7360,1810,26641390,2.818
7360,1960,28849240,3.072
7360,2110,31057090,3.256
7360,2260,33264940,3.545
7360,2410,35472790,4.05
7360,2560,37680640,4.326
7360,2710,39888490,4.424
7360,2860,42096340,4.49
7360,3010,44304190,4.73
7360,3160,46512040,5.099
7360,3310,48719890,5.286
7360,3460,50927740,5.641
7360,3610,53135590,5.858
7360,3760,55343440,6.594
7360,3910,57551290,6.783
7360,4060,59759140,7.112
7360,4210,61966990,6.274
7360,4360,64174840,6.332
7360,4510,66382690,6.6
7360,4660,68590540,7.205
7360,4810,70798390,7.321
7360,4960,73006240,7.426
7360,5110,75214090,7.683
7360,5260,77421940,7.878
7360,5410,79629790,8.367
7360,5560,81837640,8.439
7360,5710,84045490,9.24
7360,5860,86253340,9.01
7360,6010,88461190,9.384
7360,6160,90669040,9.706
7360,6310,92876890,9.911
7360,6460,95084740,10.366
7360,6610,97292590,11.248
7360,6760,99500440,11.459
7360,6910,101708290,11.103
7360,7060,103916140,12.316
7360,7210,106123990,12.35
7360,7360,108331840,12.246
7360,7510,110539690,12.525
7360,7660,112747540,13.092
7360,7810,114955390,13.613
7360,7960,117163240,13.482
7360,8110,119371090,14.058
7510,10,150190,0.036
7510,160,2403040,0.285
7510,310,4655890,0.542
7510,460,6908740,0.729
7510,610,9161590,1.198
7510,760,11414440,1.682
7510,910,13667290,2.179
7510,1060,15920140,2.644
7510,1210,18172990,3.088
7510,1360,20425840,3.246
7510,1510,22678690,4.586
7510,1660,24931540,4.12
7510,1810,27184390,4.548
7510,1960,29437240,5.07
7510,2110,31690090,5.193
7510,2260,33942940,5.657
7510,2410,36195790,6.013
7510,2560,38448640,6.491
7510,2710,40701490,6.795
7510,2860,42954340,7.352
7510,3010,45207190,7.88
7510,3160,47460040,8.306
7510,3310,49712890,8.688
7510,3460,51965740,9.498
7510,3610,54218590,10.091
7510,3760,56471440,10.266
7510,3910,58724290,10.697
7510,4060,60977140,11.753
7510,4210,63229990,10.257
7510,4360,65482840,10.957
7510,4510,67735690,11.161
7510,4660,69988540,11.223
7510,4810,72241390,11.686
7510,4960,74494240,13.154
7510,5110,76747090,12.522
7510,5260,78999940,13.324
7510,5410,81252790,13.099
7510,5560,83505640,15.342
7510,5710,85758490,14.262
7510,5860,88011340,14.804
7510,6010,90264190,14.864
7510,6160,92517040,15.526
7510,6310,94769890,15.479
7510,6460,97022740,15.904
7510,6610,99275590,17.906
7510,6760,101528440,17.641
7510,6910,103781290,19.947
7510,7060,106034140,19.69
7510,7210,108286990,18.711
7510,7360,110539840,19.306
7510,7510,112792690,18.975
7510,7660,115045540,19.162
7510,7810,117298390,21.379
7510,7960,119551240,20.662
7510,8110,121804090,21.002
7660,10,153190,0.036
7660,160,2451040,0.464
7660,310,4748890,0.621
7660,460,7046740,0.795
7660,610,9344590,1.334
7660,760,11642440,1.931
7660,910,13940290,2.44
7660,1060,16238140,5.553
7660,1210,18535990,4.496
7660,1360,20833840,4.772
7660,1510,23131690,5.438
7660,1660,25429540,6.463
7660,1810,27727390,6.478
7660,1960,30025240,7.196
7660,2110,32323090,7.946
7660,2260,34620940,7.873
7660,2410,36918790,7.186
7660,2560,39216640,7.753
7660,2710,41514490,7.848
7660,2860,43812340,7.909
7660,3010,46110190,8.302
7660,3160,48408040,8.807
7660,3310,50705890,9.392
7660,3460,53003740,9.996
7660,3610,55301590,10.925
7660,3760,57599440,10.95
7660,3910,59897290,11.83
7660,4060,62195140,12.028
7660,4210,64492990,10.845
7660,4360,66790840,11.287
7660,4510,69088690,11.852
7660,4660,71386540,12.042
7660,4810,73684390,12.496
7660,4960,75982240,12.971
7660,5110,78280090,13.891
7660,5260,80577940,13.673
7660,5410,82875790,13.871
7660,5560,85173640,15.372
7660,5710,87471490,16.67
7660,5860,89769340,15.876
7660,6010,92067190,15.784
7660,6160,94365040,17.404
7660,6310,96662890,16.429
7660,6460,98960740,17.21
7660,6610,101258590,18.326
7660,6760,103556440,18.517
7660,6910,105854290,18.943
7660,7060,108152140,20.471
7660,7210,110449990,19.377
7660,7360,112747840,20.077
7660,7510,115045690,20.612
7660,7660,117343540,20.805
7660,7810,119641390,22.253
7660,7960,121939240,22.506
7660,8110,124237090,22.697
7810,10,156190,0.037
7810,160,2499040,0.507
7810,310,4841890,0.631
7810,460,7184740,0.94
7810,610,9527590,1.609
7810,760,11870440,2.25
7810,910,14213290,3.029
7810,1060,16556140,3.609
7810,1210,18898990,4.074
7810,1360,21241840,4.642
7810,1510,23584690,4.93
7810,1660,25927540,5.429
7810,1810,28270390,6.062
7810,1960,30613240,6.475
7810,2110,32956090,6.762
7810,2260,35298940,7.458
7810,2410,37641790,7.92
7810,2560,39984640,8.882
7810,2710,42327490,9.293
7810,2860,44670340,10.254
7810,3010,47013190,10.876
7810,3160,49356040,10.804
7810,3310,51698890,11.111
7810,3460,54041740,12.582
7810,3610,56384590,13.873
7810,3760,58727440,13.051
7810,3910,61070290,13.677
7810,4060,63413140,14.865
7810,4210,65755990,13.924
7810,4360,68098840,14.416
7810,4510,70441690,15.03
7810,4660,72784540,16.252
7810,4810,75127390,15.246
7810,4960,77470240,15.845
7810,5110,79813090,16.053
7810,5260,82155940,16.712
7810,5410,84498790,17.938
7810,5560,86841640,18.61
7810,5710,89184490,19.226
7810,5860,91527340,18.962
7810,6010,93870190,20.743
7810,6160,96213040,20.137
7810,6310,98555890,20.62
7810,6460,100898740,21.231
7810,6610,103241590,22.738
7810,6760,105584440,22.646
7810,6910,107927290,22.761
7810,7060,110270140,23.343
7810,7210,112612990,24.347
7810,7360,114955840,23.952
7810,7510,117298690,25.88
7810,7660,119641540,24.872
7810,7810,121984390,26.602
7810,7960,124327240,26.109
7810,8110,126670090,28.703
7960,10,159190,0.038
7960,160,2547040,0.609
7960,310,4934890,0.683
7960,460,7322740,0.81
7960,610,9710590,1.316
7960,760,12098440,1.763
7960,910,14486290,1.937
7960,1060,16874140,2.313
7960,1210,19261990,2.635
7960,1360,21649840,2.829
7960,1510,24037690,3.087
7960,1660,26425540,3.717
7960,1810,28813390,3.722
7960,1960,31201240,4.081
7960,2110,33589090,4.412
7960,2260,35976940,4.797
7960,2410,38364790,5.092
7960,2560,40752640,5.436
7960,2710,43140490,5.92
7960,2860,45528340,6.206
7960,3010,47916190,6.606
7960,3160,50304040,8.164
7960,3310,52691890,7.66
7960,3460,55079740,8.209
7960,3610,57467590,8.507
7960,3760,59855440,8.854
7960,3910,62243290,9.695
7960,4060,64631140,10.346
7960,4210,67018990,8.662
7960,4360,69406840,9.222
7960,4510,71794690,9.317
7960,4660,74182540,9.681
7960,4810,76570390,10.049
7960,4960,78958240,10.5
7960,5110,81346090,10.851
7960,5260,83733940,11.26
7960,5410,86121790,11.808
7960,5560,88509640,13.26
7960,5710,90897490,12.718
7960,5860,93285340,12.728
7960,6010,95673190,13.312
7960,6160,98061040,14.865
7960,6310,100448890,13.746
7960,6460,102836740,14.121
7960,6610,105224590,14.736
7960,6760,107612440,15.374
7960,6910,110000290,16.479
7960,7060,112388140,16.117
7960,7210,114775990,16.876
7960,7360,117163840,16.706
7960,7510,119551690,18.855
7960,7660,121939540,17.666
7960,7810,124327390,18.333
7960,7960,126715240,19.318
7960,8110,129103090,20.139
8110,10,162190,0.038
8110,160,2595040,0.335
8110,310,5027890,0.559
8110,460,7460740,0.918
8110,610,9893590,1.539
8110,760,12326440,1.951
8110,910,14759290,2.448
8110,1060,17192140,3.052
8110,1210,19624990,3.429
8110,1360,22057840,3.706
8110,1510,24490690,4.127
8110,1660,26923540,4.836
8110,1810,29356390,5.021
8110,1960,31789240,5.435
8110,2110,34222090,6.101
8110,2260,36654940,6.489
8110,2410,39087790,6.581
8110,2560,41520640,7.44
8110,2710,43953490,10.2
8110,2860,46386340,7.943
8110,3010,48819190,8.51
8110,3160,51252040,9.47
8110,3310,53684890,9.976
8110,3460,56117740,10.625
8110,3610,58550590,11.209
8110,3760,60983440,11.243
8110,3910,63416290,11.744
8110,4060,65849140,12.167
8110,4210,68281990,11.92
8110,4360,70714840,11.706
8110,4510,73147690,12.391
8110,4660,75580540,13.083
8110,4810,78013390,15.177
8110,4960,80446240,15.054
8110,5110,82879090,14.599
8110,5260,85311940,14.855
8110,5410,87744790,15.417
8110,5560,90177640,18.982
8110,5710,92610490,15.941
8110,5860,95043340,16.581
8110,6010,97476190,16.66
8110,6160,99909040,16.887
8110,6310,102341890,17.853
8110,6460,104774740,19.418
8110,6610,107207590,19.396
8110,6760,109640440,19.749
8110,6910,112073290,20.358
8110,7060,114506140,21.609
8110,7210,116938990,21.818
8110,7360,119371840,22.82
8110,7510,121804690,22.991
8110,7660,124237540,21.926
8110,7810,126670390,22.806
8110,7960,129103240,22.684
8110,8110,131536090,24.781
