HW,kernel,stride,Cin,Cout,FLOPs,latency
13,7,2,64,256,78675968,0.514
13,7,2,64,512,157351936,0.521
13,7,2,64,1024,314703872,0.742
13,7,2,128,3,1843968,0.769
13,7,2,128,32,19668992,0.774
13,7,2,128,64,39337984,0.793
13,7,2,128,128,78675968,0.801
13,7,2,128,256,157351936,0.808
13,7,2,128,512,314703872,0.823
13,7,2,128,1024,629407744,1.166
13,7,2,256,3,3687936,1.398
13,7,2,256,32,39337984,1.433
13,7,2,256,64,78675968,1.476
13,7,2,256,128,157351936,1.485
13,7,2,256,256,314703872,1.479
13,7,2,256,512,629407744,1.52
13,7,2,256,1024,1258815488,2.169
13,7,2,512,3,7375872,2.668
13,7,2,512,32,78675968,2.203
13,7,2,512,64,157351936,2.216
13,7,2,512,128,314703872,2.257
13,7,2,512,256,629407744,2.55
13,7,2,512,512,1258815488,1.915
13,7,2,512,1024,2517630976,2.223
13,7,2,1024,3,14751744,2.841
13,7,2,1024,32,157351936,3.049
13,7,2,1024,64,314703872,3.064
13,7,2,1024,128,629407744,3.115
13,7,2,1024,256,1258815488,3.116
13,7,2,1024,512,2517630976,3.161
13,7,2,1024,1024,5035261952,4.07
13,7,4,3,3,14112,0.113
13,7,4,3,32,150528,0.118
13,7,4,3,64,301056,0.112
13,7,4,3,128,602112,0.111
13,7,4,3,256,1204224,0.113
13,7,4,3,512,2408448,0.113
13,7,4,3,1024,4816896,0.109
13,7,4,32,3,150528,0.289
13,7,4,32,32,1605632,0.313
13,7,4,32,64,3211264,0.291
13,7,4,32,128,6422528,0.291
13,7,4,32,256,12845056,0.29
13,7,4,32,512,25690112,0.291
13,7,4,32,1024,51380224,0.302
13,7,4,64,3,301056,0.499
13,7,4,64,32,3211264,0.505
13,7,4,64,64,6422528,0.504
13,7,4,64,128,12845056,0.509
13,7,4,64,256,25690112,0.507
13,7,4,64,512,51380224,0.521
13,7,4,64,1024,102760448,0.531
13,7,4,128,3,602112,0.766
13,7,4,128,32,6422528,0.777
13,7,4,128,64,12845056,0.776
13,7,4,128,128,25690112,0.783
13,7,4,128,256,51380224,0.806
13,7,4,128,512,102760448,0.81
13,7,4,128,1024,205520896,0.833
13,7,4,256,3,1204224,1.396
13,7,4,256,32,12845056,1.418
13,7,4,256,64,25690112,1.457
13,7,4,256,128,51380224,1.474
13,7,4,256,256,102760448,1.477
13,7,4,256,512,205520896,1.484
13,7,4,256,1024,411041792,1.54
13,7,4,512,3,2408448,2.592
13,7,4,512,32,25690112,2.32
13,7,4,512,64,51380224,1.818
13,7,4,512,128,102760448,1.883
13,7,4,512,256,205520896,1.896
13,7,4,512,512,411041792,1.722
13,7,4,512,1024,822083584,1.754
13,7,4,1024,3,4816896,2.432
13,7,4,1024,32,51380224,3.03
13,7,4,1024,64,102760448,3.008
13,7,4,1024,128,205520896,3.098
13,7,4,1024,256,411041792,3.068
13,7,4,1024,512,822083584,3.093
13,7,4,1024,1024,1644167168,3.368
13,9,1,3,3,246402,0.114
13,9,1,3,32,2628288,0.113
13,9,1,3,64,5256576,0.122
13,9,1,3,128,10513152,0.112
13,9,1,3,256,21026304,0.138
13,9,1,3,512,42052608,0.14
13,9,1,3,1024,84105216,0.18
13,9,1,32,3,2628288,0.447
13,9,1,32,32,28035072,0.434
13,9,1,32,64,56070144,0.469
13,9,1,32,128,112140288,0.47
13,9,1,32,256,224280576,0.653
13,9,1,32,512,448561152,0.722
13,9,1,32,1024,897122304,1.113
13,9,1,64,3,5256576,0.781
13,9,1,64,32,56070144,0.79
13,9,1,64,64,112140288,0.823
13,9,1,64,128,224280576,0.824
13,9,1,64,256,448561152,1.197
13,9,1,64,512,897122304,1.319
13,9,1,64,1024,1794244608,2.106
13,9,1,128,3,10513152,1.176
13,9,1,128,32,112140288,1.186
13,9,1,128,64,224280576,1.23
13,9,1,128,128,448561152,1.552
13,9,1,128,256,897122304,2.279
13,9,1,128,512,1794244608,1.849
13,9,1,128,1024,3588489216,2.618
13,9,1,256,3,21026304,1.161
13,9,1,256,32,224280576,1.171
13,9,1,256,64,448561152,1.447
13,9,1,256,128,897122304,1.605
13,9,1,256,256,1794244608,2.216
13,9,1,256,512,3588489216,2.535
13,9,1,256,1024,7176978432,4.838
13,9,1,512,3,42052608,2.129
13,9,1,512,32,448561152,2.61
13,9,1,512,64,897122304,2.753
13,9,1,512,128,1794244608,2.757
13,9,1,512,256,3588489216,3.322
13,9,1,512,512,7176978432,4.912
13,9,1,512,1024,14353956864,10.511
13,9,1,1024,3,84105216,4.481
13,9,1,1024,32,897122304,5.18
13,9,1,1024,64,1794244608,5.489
13,9,1,1024,128,3588489216,5.494
13,9,1,1024,256,7176978432,6.919
13,9,1,1024,512,14353956864,10.57
13,9,1,1024,1024,28707913728,23.249
13,9,2,3,3,71442,0.16
13,9,2,3,32,762048,0.114
13,9,2,3,64,1524096,0.11
13,9,2,3,128,3048192,0.113
13,9,2,3,256,6096384,0.115
13,9,2,3,512,12192768,0.112
13,9,2,3,1024,24385536,0.135
13,9,2,32,3,762048,0.434
13,9,2,32,32,8128512,0.434
13,9,2,32,64,16257024,0.434
13,9,2,32,128,32514048,0.435
13,9,2,32,256,65028096,0.434
13,9,2,32,512,130056192,0.444
13,9,2,32,1024,260112384,0.627
13,9,2,64,3,1524096,0.648
13,9,2,64,32,16257024,0.656
13,9,2,64,64,32514048,0.663
13,9,2,64,128,65028096,0.66
13,9,2,64,256,130056192,0.696
13,9,2,64,512,260112384,0.721
13,9,2,64,1024,520224768,0.974
13,9,2,128,3,3048192,1.172
13,9,2,128,32,32514048,1.195
13,9,2,128,64,65028096,1.238
13,9,2,128,128,130056192,1.246
13,9,2,128,256,260112384,1.241
13,9,2,128,512,520224768,1.274
13,9,2,128,1024,1040449536,1.823
13,9,2,256,3,6096384,2.281
13,9,2,256,32,65028096,1.933
13,9,2,256,64,130056192,1.741
13,9,2,256,128,260112384,1.675
13,9,2,256,256,520224768,1.631
13,9,2,256,512,1040449536,1.645
13,9,2,256,1024,2080899072,1.913
13,9,2,512,3,12192768,2.898
13,9,2,512,32,130056192,2.512
13,9,2,512,64,260112384,2.532
13,9,2,512,128,520224768,2.575
13,9,2,512,256,1040449536,2.584
13,9,2,512,512,2080899072,2.633
13,9,2,512,1024,4161798144,3.443
13,9,2,1024,3,24385536,4.643
13,9,2,1024,32,260112384,4.977
13,9,2,1024,64,520224768,4.992
13,9,2,1024,128,1040449536,5.073
13,9,2,1024,256,2080899072,5.105
13,9,2,1024,512,4161798144,5.244
13,9,2,1024,1024,8323596288,7.094
13,9,4,3,3,23328,0.113
13,9,4,3,32,248832,0.148
13,9,4,3,64,497664,0.116
13,9,4,3,128,995328,0.113
13,9,4,3,256,1990656,0.119
13,9,4,3,512,3981312,0.113
13,9,4,3,1024,7962624,0.148
13,9,4,32,3,248832,0.429
13,9,4,32,32,2654208,0.433
13,9,4,32,64,5308416,0.428
13,9,4,32,128,10616832,0.43
13,9,4,32,256,21233664,0.431
13,9,4,32,512,42467328,0.444
13,9,4,32,1024,84934656,0.454
13,9,4,64,3,497664,0.648
13,9,4,64,32,5308416,0.658
13,9,4,64,64,10616832,0.659
13,9,4,64,128,21233664,0.661
13,9,4,64,256,42467328,0.682
13,9,4,64,512,84934656,0.689
13,9,4,64,1024,169869312,0.726
13,9,4,128,3,995328,1.18
13,9,4,128,32,10616832,1.193
13,9,4,128,64,21233664,1.2
13,9,4,128,128,42467328,1.242
13,9,4,128,256,84934656,1.24
13,9,4,128,512,169869312,1.249
13,9,4,128,1024,339738624,1.284
13,9,4,256,3,1990656,2.254
13,9,4,256,32,21233664,2.336
13,9,4,256,64,42467328,1.893
13,9,4,256,128,84934656,1.948
13,9,4,256,256,169869312,1.978
13,9,4,256,512,339738624,1.728
13,9,4,256,1024,679477248,1.676
13,9,4,512,3,3981312,2.309
13,9,4,512,32,42467328,2.831
13,9,4,512,64,84934656,2.45
13,9,4,512,128,169869312,2.535
13,9,4,512,256,339738624,2.527
13,9,4,512,512,679477248,2.568
13,9,4,512,1024,1358954496,2.814
13,9,4,1024,3,7962624,4.72
13,9,4,1024,32,84934656,4.996
13,9,4,1024,64,169869312,4.942
13,9,4,1024,128,339738624,5.028
13,9,4,1024,256,679477248,5.07
13,9,4,1024,512,1358954496,5.049
13,9,4,1024,1024,2717908992,5.558
8,1,1,3,3,1152,0.099
8,1,1,3,32,12288,0.121
8,1,1,3,64,24576,0.118
8,1,1,3,128,49152,0.118
8,1,1,3,256,98304,0.12
8,1,1,3,512,196608,0.125
8,1,1,3,1024,393216,0.117
8,1,1,32,3,12288,0.146
8,1,1,32,32,131072,0.188
8,1,1,32,64,262144,0.12
8,1,1,32,128,524288,0.124
8,1,1,32,256,1048576,0.113
8,1,1,32,512,2097152,0.116
8,1,1,32,1024,4194304,0.116
8,1,1,64,3,24576,0.169
8,1,1,64,32,262144,0.112
8,1,1,64,64,524288,0.114
8,1,1,64,128,1048576,0.122
8,1,1,64,256,2097152,0.116
8,1,1,64,512,4194304,0.114
8,1,1,64,1024,8388608,0.111
8,1,1,128,3,49152,0.147
8,1,1,128,32,524288,0.119
8,1,1,128,64,1048576,0.117
8,1,1,128,128,2097152,0.105
8,1,1,128,256,4194304,0.163
8,1,1,128,512,8388608,0.165
8,1,1,128,1024,16777216,0.161
8,1,1,256,3,98304,0.123
8,1,1,256,32,1048576,0.122
8,1,1,256,64,2097152,0.122
8,1,1,256,128,4194304,0.119
8,1,1,256,256,8388608,0.173
8,1,1,256,512,16777216,0.168
8,1,1,256,1024,33554432,0.222
8,1,1,512,3,196608,0.151
8,1,1,512,32,2097152,0.154
8,1,1,512,64,4194304,0.146
8,1,1,512,128,8388608,0.147
8,1,1,512,256,16777216,0.146
8,1,1,512,512,33554432,0.144
8,1,1,512,1024,67108864,0.183
8,1,1,1024,3,393216,0.225
8,1,1,1024,32,4194304,0.212
8,1,1,1024,64,8388608,0.215
8,1,1,1024,128,16777216,0.217
8,1,1,1024,256,33554432,0.222
8,1,1,1024,512,67108864,0.209
8,1,1,1024,1024,134217728,0.268
8,1,2,3,3,288,0.097
8,1,2,3,32,3072,0.121
8,1,2,3,64,6144,0.103
8,1,2,3,128,12288,0.118
8,1,2,3,256,24576,0.119
8,1,2,3,512,49152,0.122
8,1,2,3,1024,98304,0.116
8,1,2,32,3,3072,0.122
8,1,2,32,32,32768,0.109
8,1,2,32,64,65536,0.114
8,1,2,32,128,131072,0.111
8,1,2,32,256,262144,0.111
8,1,2,32,512,524288,0.107
8,1,2,32,1024,1048576,0.109
8,1,2,64,3,6144,0.141
8,1,2,64,32,65536,0.115
8,1,2,64,64,131072,0.113
8,1,2,64,128,262144,0.145
8,1,2,64,256,524288,0.115
8,1,2,64,512,1048576,0.19
8,1,2,64,1024,2097152,0.113
8,1,2,128,3,12288,0.148
8,1,2,128,32,131072,0.11
8,1,2,128,64,262144,0.119
8,1,2,128,128,524288,0.197
8,1,2,128,256,1048576,0.166
8,1,2,128,512,2097152,0.166
8,1,2,128,1024,4194304,0.175
8,1,2,256,3,24576,0.117
8,1,2,256,32,262144,0.12
8,1,2,256,64,524288,0.124
8,1,2,256,128,1048576,0.12
8,1,2,256,256,2097152,0.172
8,1,2,256,512,4194304,0.185
8,1,2,256,1024,8388608,0.168
8,1,2,512,3,49152,0.153
8,1,2,512,32,524288,0.166
8,1,2,512,64,1048576,0.143
8,1,2,512,128,2097152,0.153
8,1,2,512,256,4194304,0.146
8,1,2,512,512,8388608,0.155
8,1,2,512,1024,16777216,0.163
8,1,2,1024,3,98304,0.215
8,1,2,1024,32,1048576,0.212
8,1,2,1024,64,2097152,0.218
8,1,2,1024,128,4194304,0.215
8,1,2,1024,256,8388608,0.217
8,1,2,1024,512,16777216,0.204
8,1,2,1024,1024,33554432,0.266
8,1,4,3,3,72,0.106
8,1,4,3,32,768,0.115
8,1,4,3,64,1536,0.113
8,1,4,3,128,3072,0.112
8,1,4,3,256,6144,0.111
8,1,4,3,512,12288,0.128
8,1,4,3,1024,24576,0.129
8,1,4,32,3,768,0.152
8,1,4,32,32,8192,0.109
8,1,4,32,64,16384,0.111
8,1,4,32,128,32768,0.116
8,1,4,32,256,65536,0.118
8,1,4,32,512,131072,0.111
8,1,4,32,1024,262144,0.109
8,1,4,64,3,1536,0.14
8,1,4,64,32,16384,0.112
8,1,4,64,64,32768,0.116
8,1,4,64,128,65536,0.111
8,1,4,64,256,131072,0.116
8,1,4,64,512,262144,0.12
8,1,4,64,1024,524288,0.116
8,1,4,128,3,3072,0.148
8,1,4,128,32,32768,0.119
8,1,4,128,64,65536,0.113
8,1,4,128,128,131072,0.113
8,1,4,128,256,262144,0.168
8,1,4,128,512,524288,0.162
8,1,4,128,1024,1048576,0.159
8,1,4,256,3,6144,0.116
8,1,4,256,32,65536,0.114
8,1,4,256,64,131072,0.121
8,1,4,256,128,262144,0.122
8,1,4,256,256,524288,0.167
8,1,4,256,512,1048576,0.17
8,1,4,256,1024,2097152,0.167
8,1,4,512,3,12288,0.152
8,1,4,512,32,131072,0.152
8,1,4,512,64,262144,0.15
8,1,4,512,128,524288,0.147
8,1,4,512,256,1048576,0.149
8,1,4,512,512,2097152,0.149
8,1,4,512,1024,4194304,0.151
8,1,4,1024,3,24576,0.222
8,1,4,1024,32,262144,0.214
8,1,4,1024,64,524288,0.225
8,1,4,1024,128,1048576,0.219
8,1,4,1024,256,2097152,0.217
8,1,4,1024,512,4194304,0.202
8,1,4,1024,1024,8388608,0.265
8,3,1,3,3,10368,0.149
8,3,1,3,32,110592,0.115
8,3,1,3,64,221184,0.111
8,3,1,3,128,442368,0.114
8,3,1,3,256,884736,0.119
8,3,1,3,512,1769472,0.111
8,3,1,3,1024,3538944,0.115
8,3,1,32,3,110592,0.15
8,3,1,32,32,1179648,0.147
8,3,1,32,64,2359296,0.143
8,3,1,32,128,4718592,0.144
8,3,1,32,256,9437184,0.141
8,3,1,32,512,18874368,0.137
8,3,1,32,1024,37748736,0.138
8,3,1,64,3,221184,0.144
8,3,1,64,32,2359296,0.153
8,3,1,64,64,4718592,0.156
8,3,1,64,128,9437184,0.284
8,3,1,64,256,18874368,0.145
8,3,1,64,512,37748736,0.15
8,3,1,64,1024,75497472,0.188
8,3,1,128,3,442368,0.144
8,3,1,128,32,4718592,0.178
8,3,1,128,64,9437184,0.182
8,3,1,128,128,18874368,0.179
8,3,1,128,256,37748736,0.184
8,3,1,128,512,75497472,0.205
8,3,1,128,1024,150994944,0.249
8,3,1,256,3,884736,0.149
8,3,1,256,32,9437184,0.251
8,3,1,256,64,18874368,0.273
8,3,1,256,128,37748736,0.254
8,3,1,256,256,75497472,0.269
8,3,1,256,512,150994944,0.304
8,3,1,256,1024,301989888,0.4
8,3,1,512,3,1769472,0.154
8,3,1,512,32,18874368,0.401
8,3,1,512,64,37748736,0.396
8,3,1,512,128,75497472,0.425
8,3,1,512,256,150994944,1.461
8,3,1,512,512,301989888,1.469
8,3,1,512,1024,603979776,1.464
8,3,1,1024,3,3538944,0.215
8,3,1,1024,32,37748736,0.676
8,3,1,1024,64,75497472,0.689
8,3,1,1024,128,150994944,0.72
8,3,1,1024,256,301989888,2.68
8,3,1,1024,512,603979776,2.384
8,3,1,1024,1024,1207959552,2.38
8,3,2,3,3,2592,0.145
8,3,2,3,32,27648,0.134
8,3,2,3,64,55296,0.113
8,3,2,3,128,110592,0.114
8,3,2,3,256,221184,0.116
8,3,2,3,512,442368,0.116
8,3,2,3,1024,884736,0.107
8,3,2,32,3,27648,0.179
8,3,2,32,32,294912,0.176
8,3,2,32,64,589824,0.125
8,3,2,32,128,1179648,0.122
8,3,2,32,256,2359296,0.122
8,3,2,32,512,4718592,0.115
8,3,2,32,1024,9437184,0.137
8,3,2,64,3,55296,0.26
8,3,2,64,32,589824,0.283
8,3,2,64,64,1179648,0.157
8,3,2,64,128,2359296,0.155
8,3,2,64,256,4718592,0.154
8,3,2,64,512,9437184,0.167
8,3,2,64,1024,18874368,0.157
8,3,2,128,3,110592,0.45
8,3,2,128,32,1179648,0.494
8,3,2,128,64,2359296,0.236
8,3,2,128,128,4718592,0.237
8,3,2,128,256,9437184,0.24
8,3,2,128,512,18874368,0.237
8,3,2,128,1024,37748736,0.261
8,3,2,256,3,221184,0.388
8,3,2,256,32,2359296,0.383
8,3,2,256,64,4718592,0.394
8,3,2,256,128,9437184,0.393
8,3,2,256,256,18874368,0.396
8,3,2,256,512,37748736,0.405
8,3,2,256,1024,75497472,0.409
8,3,2,512,3,442368,0.683
8,3,2,512,32,4718592,0.702
8,3,2,512,64,9437184,0.714
8,3,2,512,128,18874368,0.706
8,3,2,512,256,37748736,0.73
8,3,2,512,512,75497472,0.737
8,3,2,512,1024,150994944,0.742
8,3,2,1024,3,884736,1.292
8,3,2,1024,32,9437184,1.299
8,3,2,1024,64,18874368,1.335
8,3,2,1024,128,37748736,1.373
8,3,2,1024,256,75497472,1.381
8,3,2,1024,512,150994944,1.385
8,3,2,1024,1024,301989888,1.396
8,3,4,3,3,648,0.142
8,3,4,3,32,6912,0.108
8,3,4,3,64,13824,0.117
8,3,4,3,128,27648,0.111
8,3,4,3,256,55296,0.138
8,3,4,3,512,110592,0.11
8,3,4,3,1024,221184,0.11
8,3,4,32,3,6912,0.166
8,3,4,32,32,73728,0.168
8,3,4,32,64,147456,0.118
8,3,4,32,128,294912,0.123
8,3,4,32,256,589824,0.123
8,3,4,32,512,1179648,0.114
8,3,4,32,1024,2359296,0.117
8,3,4,64,3,13824,0.257
8,3,4,64,32,147456,0.268
8,3,4,64,64,294912,0.158
8,3,4,64,128,589824,0.162
8,3,4,64,256,1179648,0.154
8,3,4,64,512,2359296,0.179
8,3,4,64,1024,4718592,0.153
8,3,4,128,3,27648,0.443
8,3,4,128,32,294912,0.468
8,3,4,128,64,589824,0.264
8,3,4,128,128,1179648,0.238
8,3,4,128,256,2359296,0.233
8,3,4,128,512,4718592,0.249
8,3,4,128,1024,9437184,0.243
8,3,4,256,3,55296,0.381
8,3,4,256,32,589824,0.396
8,3,4,256,64,1179648,0.399
8,3,4,256,128,2359296,0.392
8,3,4,256,256,4718592,0.391
8,3,4,256,512,9437184,0.405
8,3,4,256,1024,18874368,0.407
8,3,4,512,3,110592,0.689
8,3,4,512,32,1179648,0.694
8,3,4,512,64,2359296,0.716
8,3,4,512,128,4718592,0.709
8,3,4,512,256,9437184,0.739
8,3,4,512,512,18874368,0.734
8,3,4,512,1024,37748736,0.742
8,3,4,1024,3,221184,1.29
8,3,4,1024,32,2359296,1.306
8,3,4,1024,64,4718592,1.333
8,3,4,1024,128,9437184,1.38
8,3,4,1024,256,18874368,1.374
8,3,4,1024,512,37748736,1.381
8,3,4,1024,1024,75497472,1.401
8,5,1,3,3,28800,0.145
8,5,1,3,32,307200,0.12
8,5,1,3,64,614400,0.111
8,5,1,3,128,1228800,0.112
8,5,1,3,256,2457600,0.112
8,5,1,3,512,4915200,0.111
8,5,1,3,1024,9830400,0.114
8,5,1,32,3,307200,0.206
8,5,1,32,32,3276800,0.188
8,5,1,32,64,6553600,0.152
8,5,1,32,128,13107200,0.192
8,5,1,32,256,26214400,0.267
8,5,1,32,512,52428800,0.441
8,5,1,32,1024,104857600,0.772
8,5,1,64,3,614400,0.295
8,5,1,64,32,6553600,0.31
8,5,1,64,64,13107200,0.191
8,5,1,64,128,26214400,0.266
8,5,1,64,256,52428800,0.421
8,5,1,64,512,104857600,0.747
8,5,1,64,1024,209715200,1.375
8,5,1,128,3,1228800,0.514
8,5,1,128,32,13107200,0.513
8,5,1,128,64,26214400,0.272
8,5,1,128,128,52428800,0.425
8,5,1,128,256,104857600,0.737
8,5,1,128,512,209715200,1.349
8,5,1,128,1024,419430400,2.536
8,5,1,256,3,2457600,0.684
8,5,1,256,32,26214400,0.688
8,5,1,256,64,52428800,0.343
8,5,1,256,128,104857600,0.681
8,5,1,256,256,209715200,1.36
8,5,1,256,512,419430400,2.608
8,5,1,256,1024,838860800,4.796
8,5,1,512,3,4915200,0.784
8,5,1,512,32,52428800,0.787
8,5,1,512,64,104857600,0.6
8,5,1,512,128,209715200,1.338
8,5,1,512,256,419430400,1.539
8,5,1,512,512,838860800,1.562
8,5,1,512,1024,1677721600,2.332
8,5,1,1024,3,9830400,2.714
8,5,1,1024,32,104857600,2.648
8,5,1,1024,64,209715200,2.441
8,5,1,1024,128,419430400,2.412
8,5,1,1024,256,838860800,2.058
8,5,1,1024,512,1677721600,2.076
8,5,1,1024,1024,3355443200,2.517
8,5,2,3,3,7200,0.15
8,5,2,3,32,76800,0.11
8,5,2,3,64,153600,0.118
8,5,2,3,128,307200,0.112
8,5,2,3,256,614400,0.109
8,5,2,3,512,1228800,0.119
8,5,2,3,1024,2457600,0.112
8,5,2,32,3,76800,0.194
8,5,2,32,32,819200,0.187
8,5,2,32,64,1638400,0.189
8,5,2,32,128,3276800,0.187
8,5,2,32,256,6553600,0.185
8,5,2,32,512,13107200,0.184
8,5,2,32,1024,26214400,0.185
8,5,2,64,3,153600,0.298
8,5,2,64,32,1638400,0.295
8,5,2,64,64,3276800,0.298
8,5,2,64,128,6553600,0.299
8,5,2,64,256,13107200,0.296
8,5,2,64,512,26214400,0.294
8,5,2,64,1024,52428800,0.306
8,5,2,128,3,307200,0.515
8,5,2,128,32,3276800,0.524
8,5,2,128,64,6553600,0.519
8,5,2,128,128,13107200,0.518
8,5,2,128,256,26214400,0.529
8,5,2,128,512,52428800,0.53
8,5,2,128,1024,104857600,0.536
8,5,2,256,3,614400,0.781
8,5,2,256,32,6553600,0.796
8,5,2,256,64,13107200,0.793
8,5,2,256,128,26214400,0.8
8,5,2,256,256,52428800,0.82
8,5,2,256,512,104857600,0.825
8,5,2,256,1024,209715200,0.874
8,5,2,512,3,1228800,1.447
8,5,2,512,32,13107200,1.468
8,5,2,512,64,26214400,1.479
8,5,2,512,128,52428800,1.5
8,5,2,512,256,104857600,1.507
8,5,2,512,512,209715200,1.512
8,5,2,512,1024,419430400,1.561
8,5,2,1024,3,2457600,2.764
8,5,2,1024,32,26214400,2.024
8,5,2,1024,64,52428800,1.774
8,5,2,1024,128,104857600,1.749
8,5,2,1024,256,209715200,1.747
8,5,2,1024,512,419430400,1.776
8,5,2,1024,1024,838860800,1.761
8,5,4,3,3,1800,0.135
8,5,4,3,32,19200,0.109
8,5,4,3,64,38400,0.126
8,5,4,3,128,76800,0.112
8,5,4,3,256,153600,0.113
8,5,4,3,512,307200,0.113
8,5,4,3,1024,614400,0.113
8,5,4,32,3,19200,0.181
8,5,4,32,32,204800,0.187
8,5,4,32,64,409600,0.227
8,5,4,32,128,819200,0.187
8,5,4,32,256,1638400,0.185
8,5,4,32,512,3276800,0.185
8,5,4,32,1024,6553600,0.194
8,5,4,64,3,38400,0.292
8,5,4,64,32,409600,0.293
8,5,4,64,64,819200,0.293
8,5,4,64,128,1638400,0.296
8,5,4,64,256,3276800,0.312
8,5,4,64,512,6553600,0.302
8,5,4,64,1024,13107200,0.321
8,5,4,128,3,76800,0.519
8,5,4,128,32,819200,0.513
8,5,4,128,64,1638400,0.514
8,5,4,128,128,3276800,0.518
8,5,4,128,256,6553600,0.514
8,5,4,128,512,13107200,0.529
8,5,4,128,1024,26214400,0.536
8,5,4,256,3,153600,0.779
8,5,4,256,32,1638400,0.795
8,5,4,256,64,3276800,0.792
8,5,4,256,128,6553600,0.798
8,5,4,256,256,13107200,0.823
8,5,4,256,512,26214400,0.823
8,5,4,256,1024,52428800,0.851
8,5,4,512,3,307200,1.425
8,5,4,512,32,3276800,1.446
8,5,4,512,64,6553600,1.449
8,5,4,512,128,13107200,1.506
8,5,4,512,256,26214400,1.505
8,5,4,512,512,52428800,1.516
8,5,4,512,1024,104857600,1.568
8,5,4,1024,3,614400,2.759
8,5,4,1024,32,6553600,2.729
8,5,4,1024,64,13107200,2.21
8,5,4,1024,128,26214400,2.074
8,5,4,1024,256,52428800,1.904
8,5,4,1024,512,104857600,1.751
8,5,4,1024,1024,209715200,1.791
8,7,1,3,3,56448,0.113
8,7,1,3,32,602112,0.111
8,7,1,3,64,1204224,0.113
8,7,1,3,128,2408448,0.108
8,7,1,3,256,4816896,0.113
8,7,1,3,512,9633792,0.111
8,7,1,3,1024,19267584,0.13
8,7,1,32,3,602112,0.29
8,7,1,32,32,6422528,0.292
8,7,1,32,64,12845056,0.152
8,7,1,32,128,25690112,0.19
8,7,1,32,256,51380224,0.267
8,7,1,32,512,102760448,0.431
8,7,1,32,1024,205520896,0.761
8,7,1,64,3,1204224,0.503
8,7,1,64,32,12845056,0.506
8,7,1,64,64,25690112,0.191
8,7,1,64,128,51380224,0.259
8,7,1,64,256,102760448,0.416
8,7,1,64,512,205520896,0.737
8,7,1,64,1024,411041792,1.368
8,7,1,128,3,2408448,0.921
8,7,1,128,32,25690112,0.942
8,7,1,128,64,51380224,0.266
8,7,1,128,128,102760448,0.422
8,7,1,128,256,205520896,0.727
8,7,1,128,512,411041792,1.319
8,7,1,128,1024,822083584,2.515
8,7,1,256,3,4816896,1.301
8,7,1,256,32,51380224,1.325
8,7,1,256,64,102760448,1.212
8,7,1,256,128,205520896,1.509
8,7,1,256,256,411041792,1.513
8,7,1,256,512,822083584,1.528
8,7,1,256,1024,1644167168,2.255
8,7,1,512,3,9633792,3.272
8,7,1,512,32,102760448,1.951
8,7,1,512,64,205520896,1.777
8,7,1,512,128,411041792,1.721
8,7,1,512,256,822083584,1.667
8,7,1,512,512,1644167168,1.689
8,7,1,512,1024,3288334336,2.209
8,7,1,1024,3,19267584,2.809
8,7,1,1024,32,205520896,3.191
8,7,1,1024,64,411041792,3.038
8,7,1,1024,128,822083584,3.067
8,7,1,1024,256,1644167168,3.084
8,7,1,1024,512,3288334336,3.22
8,7,1,1024,1024,6576668672,4.521
8,7,2,3,3,14112,0.113
8,7,2,3,32,150528,0.117
8,7,2,3,64,301056,0.113
8,7,2,3,128,602112,0.108
8,7,2,3,256,1204224,0.112
8,7,2,3,512,2408448,0.107
8,7,2,3,1024,4816896,0.109
8,7,2,32,3,150528,0.291
8,7,2,32,32,1605632,0.293
8,7,2,32,64,3211264,0.29
8,7,2,32,128,6422528,0.291
8,7,2,32,256,12845056,0.293
8,7,2,32,512,25690112,0.289
8,7,2,32,1024,51380224,0.302
8,7,2,64,3,301056,0.499
8,7,2,64,32,3211264,0.501
8,7,2,64,64,6422528,0.504
8,7,2,64,128,12845056,0.515
8,7,2,64,256,25690112,0.505
8,7,2,64,512,51380224,0.526
8,7,2,64,1024,102760448,0.533
8,7,2,128,3,602112,0.765
8,7,2,128,32,6422528,0.769
8,7,2,128,64,12845056,0.786
8,7,2,128,128,25690112,0.773
8,7,2,128,256,51380224,0.8
8,7,2,128,512,102760448,0.805
8,7,2,128,1024,205520896,0.846
8,7,2,256,3,1204224,1.387
8,7,2,256,32,12845056,1.418
8,7,2,256,64,25690112,1.423
8,7,2,256,128,51380224,1.48
8,7,2,256,256,102760448,1.472
8,7,2,256,512,205520896,1.483
8,7,2,256,1024,411041792,1.524
8,7,2,512,3,2408448,2.692
8,7,2,512,32,25690112,2.523
8,7,2,512,64,51380224,2.242
8,7,2,512,128,102760448,2.083
8,7,2,512,256,205520896,2.004
8,7,2,512,512,411041792,2.015
8,7,2,512,1024,822083584,1.826
8,7,2,1024,3,4816896,2.026
8,7,2,1024,32,51380224,2.998
8,7,2,1024,64,102760448,2.988
8,7,2,1024,128,205520896,3.087
8,7,2,1024,256,411041792,3.059
8,7,2,1024,512,822083584,3.078
8,7,2,1024,1024,1644167168,3.429
8,7,4,3,3,3528,0.11
8,7,4,3,32,37632,0.114
8,7,4,3,64,75264,0.112
8,7,4,3,128,150528,0.114
8,7,4,3,256,301056,0.107
8,7,4,3,512,602112,0.108
